Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Event,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
GoldNiNja,SSA-P-10115,Steam|76561198294115607|0,STARTER,2026-06-12T18:06:13.000Z,20260612-180613-2026-2v2-2v2-GSL-LQF-G3,2026,2v2,2v2,1,GSL,LQF,5,3,46,JASON MCHAHON FAN CLUB,FALSE,TRUE,13,DFH Stadium,51,22,11,18,49,24,17,8,53,20,15,19,47,26,13,7,49,26,14,8,51,20,14,17,26.84,8.63,7.67,10.54,27,6,11,11,73,35,20,18,27,11,8,8,1953,1944,2450,1552,464510.22,223268.05,121300.64,119941.53,258943.13,129190.73,68251.44,61500.96,196313.1,90119.81,50671.25,55522.04,165519.49,71537.06,44694.25,49288.18,30793.61,18582.75,5977,6233.87,53,54,52,54,6,3,1,2,15,7,3,5,39,20,9,9,45,18,16,12,1,1,0,0,61,30,16,14,39,16,12,11,33,13,10,10,7,3,3,1,42,45,46,33,12,6,2,4,50,21,14,16,23,11,7,5,27,15,8,5,5,3,2,1,2182.43,1015.97,738.98,427.48,2301.28,1128.12,622.04,551.12,145.69,40.26,46.01,59.42,243.45,121.73,54.63,67.09,1189.46,649.84,253.04,286.58,1639.94,667.09,501.28,471.57,1350.48,545.37,388.18,416.93,289.46,121.73,113.1,54.63,5.75,1.92,1.92,1.92,10.54,2.88,2.88,4.79,9.58,0.96,0.96,7.67,10.54,2.88,2.88,4.79,6.71,1.92,2.88,1.92,2.88,1.92,0,0.96,392.01,0,0,0,0.96,0,0,0,1.92,0,0,0,0.96,0,0,0,1.92,0,0,0,1.92,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,70,0,58,82,0,0,0,0,41,0,20,61,65.18,34.5,16.29,14.38,15.34,5.75,6.71,2.88,24.92,21.09,0,3.83,237.7,66.13,157.19,14.38,757.19,392.97,195.53,168.69,1295.85,508.95,513.74,273.16
GoldNiNja,SSA-P-10115,Steam|76561198294115607|0,STARTER,2026-06-12T18:13:43.000Z,20260612-181343-2026-2v2-2v2-GSL-LQF-G4,2026,2v2,2v2,1,GSL,LQF,5,4,54,JASON MCHAHON FAN CLUB,TRUE,FALSE,0,Utopia Coliseum (Dusk),43,16,11,16,59,34,15,9,48,20,13,15,54,31,13,10,45,22,10,12,55,27,15,12,20,5,7,8,22,10,5,7,74,38,19,17,26,12,6,8,2081,2284,2572,1375,428136,206490,112857,108789,268315,125473,78381,64461,151275,77268,32079,41928,146204,73606,32079,40519,5071,3662,0,1409,49,47,54,50,4,2,1,1,10,4,3,3,34,15,9,9,56,31,13,12,0,0,0,0,65,32,18,15,35,18,8,10,33,17,8,9,2,1,0,0,40,38,43,47,16,7,6,3,54,28,15,11,16,11,2,4,29,12,9,9,8,1,3,3,2193,1034,689,470,2108,996,287,825,79,25,26,28,163,69,41,53,917,420,176,321,1487,752,327,408,1415,698,327,390,72,54,0,18,2,1,1,0,2,0,1,1,4,0,4,0,6,1,1,4,4,2,1,1,4,1,1,2,358,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,96,96,0,0,61,61,0,0,0,0,0,0,48,48,0,0,0,0,0,0,103,61,18,24,14,5,5,4,31,12,2,17,229,67,69,93,1205,720,214,271,1171,433,431,307
GoldNiNja,SSA-P-10115,Steam|76561198294115607|0,STARTER,2026-06-12T18:21:30.000Z,20260612-182130-2026-2v2-2v2-GSL-LQF-G5,2026,2v2,2v2,1,GSL,LQF,5,5,59,JASON MCHAHON FAN CLUB,FALSE,FALSE,0,Champions Field,52,26,10,15,48,22,14,12,48,15,12,21,52,33,13,6,50,26,12,11,50,22,12,16,19,7,8,4,16,7,3,6,67,35,18,15,33,13,7,12,2032,1954,2443,1898,502639,241416,122647,138576,282793,130445,74814,77534,208435,105368,45028,58039,176381,87123,39696,49562,32054,18245,5332,8477,57,57,59,57,8,4,2,2,19,9,4,5,42,20,11,11,39,18,10,11,0,0,0,0,60,28,16,16,40,20,9,12,34,17,8,9,6,3,1,2,44,44,40,49,11,3,5,3,41,21,12,8,31,14,7,10,27,13,6,9,7,2,3,3,2423,1249,745,429,2453,1321,519,613,182,64,28,90,341,166,78,97,1321,652,339,330,1693,838,356,499,1412,703,317,392,281,135,39,107,2,1,0,1,3,1,2,0,5,0,5,0,6,3,2,1,7,3,3,1,5,0,4,1,346,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0,0,0,2,0,0,2,98,57,19,22,16,8,6,2,58,21,23,14,251,182,25,44,1118,663,205,250,1349,618,575,156
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:08:19.000Z,20260612-170819-2026-2v2-2v2-GSL-UQF-G1,2026,2v2,2v2,1,GSL,UQF,5,1,9,THE MEATBALLS,FALSE,TRUE,77,Mannfield (Night),54,25,13,16,47,22,9,16,55,21,13,22,46,26,9,10,50,20,12,18,50,26,10,13,25.46,11.14,9.55,4.77,29,13,7,9,68,34,15,19,32,12,7,13,1997,1956,2074,2044,459006.37,203515.38,105839.52,149651.46,243311.94,108827.59,59214.59,75269.76,205784.08,90520.42,44074.54,71189.12,181535.01,80851.19,37432.36,63251.46,24249.07,9669.23,6642.18,7937.67,53,51,56,54,7,3,2,2,16,7,4,5,37,16,8,12,46,22,10,14,1,1,0,0,57,28,13,17,43,18,9,15,37,16,8,13,6,3,1,2,49,52,49,46,13,5,4,4,42,19,9,14,19,9,4,6,39,18,9,12,9,6,2,1,3046.95,1427.59,862.6,756.76,3069.23,1396.55,620.69,1051.99,240.32,101.86,46.15,92.31,316.71,137.67,78.78,100.27,1334.48,584.08,258.62,491.78,1794.43,775.86,387.53,631.03,1547.75,666.05,330.24,551.46,246.68,109.81,57.29,79.58,7.16,3.98,1.59,1.59,6.37,3.18,1.59,1.59,8.75,0.8,7.96,0,7.16,3.18,2.39,1.59,6.37,4.77,1.59,0,5.57,3.18,1.59,0.8,520.42,0,0,0,1.59,0,0,0,3.98,0,0,0,0.8,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,42.97,10.34,22.28,25.46,11.14,11.14,3.18,39.79,27.06,3.18,9.55,362.86,87.53,235.54,39.79,867.37,488.59,120.95,257.82,2183.55,1026.53,878.51,278.51
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:16:30.000Z,20260612-171630-2026-2v2-2v2-GSL-UQF-G2,2026,2v2,2v2,1,GSL,UQF,5,2,15,THE MEATBALLS,TRUE,FALSE,0,Forbidden Temple,51,22,9,21,50,20,12,18,58,17,11,29,44,25,9,9,40,11,8,21,60,29,13,18,25,11,4,10,29,7,5,17,64,30,14,20,36,11,7,18,1902,1737,2481,1888,442553,178119,98295,166139,228217,93950,55693,78574,204707,80667,40013,84027,166608,63083,34957,68568,38099,17584,5056,15459,53,53,62,52,7,2,2,3,17,5,4,7,38,17,9,13,45,18,8,19,0,0,0,0,56,24,13,19,44,16,8,19,35,13,7,15,9,4,1,4,46,55,40,42,17,4,6,8,45,15,13,18,20,8,2,9,35,18,5,12,12,5,2,4,2857,1097,873,887,2913,1343,431,1139,198,70,46,82,295,84,78,133,1095,470,213,412,1759,655,317,787,1395,505,272,618,364,150,45,169,4,2,1,1,10,6,1,3,6,3,3,0,7,4,1,2,3,0,2,1,8,3,1,4,590,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,2,17,0,0,17,77,0,0,77,59,0,0,59,9,0,0,9,12,0,0,12,61,25,16,20,18,8,5,5,37,27,10,0,205,135,33,37,695,273,182,240,1595,665,467,463
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:26:37.000Z,20260612-172637-2026-2v2-2v2-GSL-UQF-G3,2026,2v2,2v2,1,GSL,UQF,5,3,24,THE MEATBALLS,TRUE,FALSE,0,DFH Stadium,51,26,14,11,49,28,15,6,48,18,17,13,52,36,12,4,52,30,16,6,48,24,13,10,23,11,7,5,28,14,6,8,75,43,19,12,25,11,10,4,2263,2522,2255,1546,463538,238784,136835,87919,247411,133789,77462,36160,206368,100281,56753,49334,167151,81311,48052,37788,39217,18970,8701,11546,52,50,54,59,5,1,2,1,11,3,5,3,44,25,10,8,45,26,14,5,0,0,0,0,56,32,17,8,44,22,13,9,34,17,10,7,10,5,2,2,41,48,36,28,19,5,9,5,50,22,17,11,20,13,3,4,30,19,9,3,10,6,3,0,2788,1403,1077,308,2737,1735,565,437,145,29,76,40,204,50,92,62,1047,608,272,167,1895,963,546,386,1463,737,437,289,432,226,109,97,7,4,1,2,7,3,3,1,6,1,5,0,6,2,4,0,3,2,0,1,8,4,1,3,1062,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,72,72,0,0,39,39,0,0,0,0,0,0,72,72,0,0,0,0,0,0,76,49,16,11,20,8,9,3,28,20,0,8,133,35,97,1,884,568,192,124,1867,765,803,299
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:37:42.000Z,20260612-173742-2026-2v2-2v2-GSL-UQF-G4,2026,2v2,2v2,1,GSL,UQF,5,4,28,THE MEATBALLS,TRUE,FALSE,0,Utopia Coliseum (Dusk),60,28,15,18,40,17,13,10,58,15,20,23,43,29,8,5,49,23,13,14,51,22,15,14,25,14,5,6,26,13,9,4,72,37,18,16,28,7,9,12,2256,2102,2618,2145,505395,212084,144934,148377,254720,110016,80823,63881,239548,97632,61548,80368,189133,74933,52127,62073,50415,22699,9421,18295,55,52,57,58,6,1,2,3,19,6,7,7,41,19,11,12,39,20,10,9,0,0,0,0,53,25,15,13,47,19,13,15,36,15,11,11,11,5,2,4,44,51,42,35,13,4,4,5,48,19,14,16,17,8,4,6,34,18,10,6,7,4,2,1,3378,1189,1469,720,3282,1669,714,899,295,94,108,93,295,62,93,140,1377,634,348,395,2082,854,566,662,1599,638,485,476,483,216,81,186,4,1,2,1,3,0,1,2,1,1,0,0,7,3,3,1,12,5,3,4,10,8,0,2,1292,0,0,0,6,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,77,0,0,0,0,0,25,0,25,0,70,39,15,16,30,10,14,6,33,29,4,0,516,224,196,96,807,439,176,192,2484,776,1204,504
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:50:20.000Z,20260612-175020-2026-2v2-2v2-GSL-USF-G1,2026,2v2,2v2,1,GSL,USF,5,1,30,THE MEATBALLS,TRUE,FALSE,0,Mannfield (Night),49,15,11,22,51,30,10,11,46,13,10,23,54,32,11,11,49,24,11,14,51,22,10,20,29,11,7,11,26,10,5,12,80,39,16,25,20,7,5,8,2276,2629,2206,1879,485704,220519,109851,155334,272904,139481,64048,69375,202909,76961,43748,82200,176799,69998,39397,67404,26110,6963,4351,14796,56,56,62,54,8,5,1,2,20,10,5,4,39,17,8,14,41,19,7,15,0,0,0,0,60,30,12,18,40,15,9,16,35,14,8,13,5,1,1,3,37,43,35,31,18,6,5,7,56,23,13,19,19,8,3,9,25,15,5,5,4,3,1,0,2679,1350,903,426,2594,1273,504,817,306,197,64,45,342,194,56,92,1194,696,235,263,1647,620,367,660,1426,563,339,524,221,57,28,136,5,3,0,2,4,2,2,0,9,0,6,3,8,1,3,4,9,4,1,4,11,5,2,4,713,0,0,0,3,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,69,69,0,0,50,50,0,0,75,75,0,0,69,69,0,0,89,89,0,0,78,41,9,28,19,10,7,2,38,32,0,6,466,261,97,108,898,460,108,330,1434,739,603,92
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T17:59:36.000Z,20260612-175936-2026-2v2-2v2-GSL-USF-G2,2026,2v2,2v2,1,GSL,USF,5,2,41,THE MEATBALLS,TRUE,FALSE,0,Forbidden Temple,57,21,13,24,45,17,12,16,58,14,14,30,45,24,11,10,50,23,11,16,50,15,14,21,35,10,8,17,30,7,5,18,67,28,16,23,33,9,9,15,1840,2227,2098,1419,489874,192548,125980,171346,225408,103513,61615,60280,253570,84778,61330,107462,226697,74743,52310,99644,26873,10035,9020,7818,58,61,67,54,9,4,2,2,20,9,6,5,46,17,12,17,34,11,7,16,0,0,0,0,51,22,13,16,49,16,12,21,44,14,10,20,5,2,2,1,39,51,38,30,25,4,7,14,53,14,15,24,17,8,4,6,30,16,6,8,7,4,1,1,2991,1598,624,769,2841,1398,535,908,209,82,69,58,378,185,92,101,1147,563,287,297,2005,640,471,894,1777,543,396,838,228,97,75,56,5,1,1,3,7,3,0,4,6,1,3,2,8,1,3,4,8,4,3,1,17,5,5,7,838,0,0,0,3,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,1,1,226,95,50,81,55,81,48,35,0,0,0,0,75,95,50,81,0,0,0,0,60,29,15,16,32,15,8,9,15,6,9,0,575,281,156,138,705,342,171,192,2625,1219,644,762
gunz,SSA-P-10131,Steam|76561199014096651|0,STARTER,2026-06-12T18:08:56.000Z,20260612-180856-2026-2v2-2v2-GSL-USF-G3,2026,2v2,2v2,1,GSL,USF,5,3,50,THE MEATBALLS,TRUE,FALSE,0,DFH Stadium,54,22,13,19,46,22,14,11,48,14,13,21,52,30,14,9,50,20,13,16,50,23,13,14,32,9,10,13,42,16,10,15,73,35,20,19,27,9,7,11,2200,2350,2608,1717,495943,196945,137178,161820,255690,111081,70457,74152,229262,82125,63917,83220,202541,67943,58603,75995,26721,14182,5314,7225,58,53,62,63,8,2,3,4,22,6,7,8,41,18,10,14,37,19,10,8,0,0,0,0,54,25,15,14,46,18,12,15,40,15,11,14,6,3,1,2,43,51,39,38,19,6,7,6,50,19,15,16,15,7,3,5,34,18,8,9,13,8,4,1,3049,1475,1094,480,3038,1539,538,961,258,102,71,85,358,78,117,163,1175,604,223,348,1917,775,503,639,1650,635,454,561,267,140,49,78,8,1,3,4,7,2,2,3,10,0,7,3,9,3,4,2,8,0,4,4,10,3,2,5,823,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,3,0,2,1,70,0,0,70,38,0,43,29,83,0,0,83,23,0,0,70,12,0,0,12,73,33,13,27,28,14,10,4,33,21,0,12,482,226,118,138,843,375,156,312,2318,1174,882,262
Jeff,SSA-P-10091,Steam|76561198379632184|0,STARTER,2026-06-12T17:08:29.000Z,20260612-170829-2026-2v2-2v2-GSL-UQF-G1,2026,2v2,2v2,1,GSL,UQF,5,1,11,SCR ESPORTS,TRUE,FALSE,0,Mannfield (Night),56,27,9,19,44,25,10,9,53,23,10,20,47,29,9,9,43,21,8,14,57,31,11,15,37,21,9,7,33,17,5,10,78,42,14,22,22,10,5,7,1798,1774,2536,1447,458319,224903,104027,129389,256609,132987,61146,62476,192204,88006,39771,64427,172806,83158,36891,52757,19398,4848,2880,11670,54,50,67,53,7,2,2,3,17,7,5,5,37,18,8,11,45,27,6,12,0,0,0,0,60,33,12,15,40,19,7,14,36,18,6,11,4,1,0,3,46,52,47,36,12,3,5,4,41,17,8,16,25,15,5,5,34,21,5,7,6,3,1,1,2913,1418,826,669,2881,1575,414,892,198,78,61,59,277,88,76,113,1494,881,253,360,1619,782,281,556,1445,739,261,445,174,43,20,111,4,2,1,1,4,1,2,1,5,2,2,1,8,6,1,1,8,6,1,1,19,11,4,4,977,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,5,3,0,2,4,1,2,1,217,31,86,100,34,35,44,11,71,80,0,58,54,31,43,100,40,60,0,10,64,37,7,20,27,12,10,5,2,2,0,0,377,207,88,82,766,442,84,240,2323,993,912,418
Jeff,SSA-P-10091,Steam|76561198379632184|0,STARTER,2026-06-12T17:17:56.000Z,20260612-171756-2026-2v2-2v2-GSL-UQF-G2,2026,2v2,2v2,1,GSL,UQF,5,2,18,SCR ESPORTS,TRUE,FALSE,0,Forbidden Temple,49,28,9,12,52,23,16,12,58,22,16,20,43,29,10,5,53,23,16,13,47,28,9,11,21,9,6,6,27,14,7,7,65,40,15,11,35,12,10,13,2189,1937,2904,2271,470385,229192,119957,121236,241233,118744,66839,55650,218066,105020,50420,62626,188443,94679,43123,50641,29623,10341,7297,11985,53,51,60,57,6,2,2,2,13,4,4,5,40,20,10,10,47,27,11,9,0,0,0,0,56,29,15,12,44,22,10,12,38,20,9,10,6,2,2,2,41,49,39,31,21,6,7,7,50,21,15,14,20,11,4,5,30,19,7,4,9,5,3,1,2744,1212,1176,356,2779,1581,540,658,183,29,61,93,254,71,80,103,1217,669,305,243,1851,911,425,515,1596,832,357,407,255,79,68,108,4,0,2,2,5,2,0,3,7,2,4,1,7,4,2,1,2,2,0,0,7,2,2,3,889,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,15,13,25,11,13,1,28,28,0,0,405,326,75,4,812,476,180,156,2095,774,1225,96
Jeff,SSA-P-10091,Steam|76561198379632184|0,STARTER,2026-06-12T17:25:53.000Z,20260612-172553-2026-2v2-2v2-GSL-UQF-G3,2026,2v2,2v2,1,GSL,UQF,5,3,23,SCR ESPORTS,TRUE,FALSE,0,DFH Stadium,58,24,15,18,43,20,15,8,42,13,12,17,59,31,18,10,49,20,15,14,51,23,15,13,24,14,5,5,29,13,8,7,80,37,25,18,20,6,5,8,1961,1803,2579,1630,447420,187624,135007,124789,250825,115042,81128,54655,187937,69171,51301,67465,165499,62395,46480,56624,22438,6776,4821,10841,53,51,55,55,6,2,2,2,13,6,3,4,39,15,13,11,47,22,14,11,0,0,0,0,62,28,20,13,38,15,10,13,34,13,9,11,4,2,1,2,43,49,42,35,13,2,5,6,46,17,15,13,26,12,7,8,28,15,8,5,9,5,4,1,2500,1188,999,313,2641,1260,703,678,146,70,27,49,236,71,68,97,1345,659,388,298,1569,589,415,565,1380,528,371,481,189,61,44,84,5,3,1,1,4,2,1,1,3,1,0,2,5,3,1,1,5,4,0,1,4,2,0,2,530,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,70,40,30,0,29,32,26,0,0,0,0,0,35,40,30,0,0,0,0,0,76,33,18,25,19,9,8,2,36,21,6,9,141,105,33,3,876,375,210,291,1759,795,767,197
Jeff,SSA-P-10091,Steam|76561198379632184|0,STARTER,2026-06-12T17:50:20.000Z,20260612-175020-2026-2v2-2v2-GSL-USF-G1,2026,2v2,2v2,1,GSL,USF,5,1,31,SCR ESPORTS,TRUE,FALSE,0,Mannfield (Night),54,12,16,26,47,20,14,12,54,12,16,26,47,21,14,12,65,18,20,27,35,14,10,11,20,3,8,9,24,5,7,12,78,27,22,29,22,5,7,9,2198,2747,2330,1705,500416,162064,134573,203779,300549,95905,89530,115114,190522,62670,43013,84839,167369,60215,36984,70170,23153,2455,6029,14669,58,58,55,63,6,1,2,4,19,5,5,9,45,17,9,19,36,11,15,10,0,0,0,0,63,20,20,22,37,12,10,16,32,12,8,12,5,1,2,3,49,52,50,49,15,3,6,6,42,13,13,16,18,5,5,8,41,14,11,15,9,3,3,3,3026,1126,664,1236,2928,1107,562,1259,311,73,87,151,274,58,65,151,1583,600,290,693,1557,503,400,654,1326,480,326,520,231,23,74,134,7,1,3,3,4,0,1,3,3,1,2,0,3,0,2,1,7,1,4,2,5,0,0,5,767,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,86,0,0,86,47,0,0,47,81,0,81,0,86,0,0,86,28,0,28,0,80,37,19,24,26,7,7,12,37,4,17,16,544,123,216,205,923,440,211,272,2056,577,484,995
