Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Regional,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T19:03:27.000Z,20221014-190327-2022-23-Fall-Open-Swiss-3-G2,2022-23,Fall,Open,1,Swiss,3,5,2,63,REFORMED,TRUE,FALSE,0,AquaDome,30,8,8,13,40,16,13,10,34,8,9,16,34,18,10,6,39,13,11,15,61,24,18,19,14,2,3,9,10,2,3,5,72,29,22,22,28,8,7,12,2898,3357,3210,2253,509176,185768,150110,173298,329218,139445,99786,89987,171717,44232,48434,79051,163537,42863,46251,74423,8180,1369,2183,4628,58,57,61,59,7,2,1,4,16,5,5,7,46,18,13,15,37,14,12,12,0,0,0,0,69,29,20,20,31,8,9,13,29,8,8,13,2,0,1,1,44,46,45,43,12,3,5,4,41,15,12,14,30,11,8,11,29,11,9,9,4,2,1,1,2519,1106,753,660,2523,901,539,1083,175,91,36,48,295,71,56,168,1623,586,318,719,1294,352,378,564,1218,332,356,530,76,20,22,34,4,0,2,2,2,0,1,1,4,0,0,4,3,1,0,2,5,1,1,3,0,0,0,0,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,38,13,22,18,6,6,6,16,5,11,0,116,43,19,54,860,451,145,264,1684,557,581,546
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T19:12:09.000Z,20221014-191209-2022-23-Fall-Open-Swiss-3-G3,2022-23,Fall,Open,1,Swiss,3,5,3,72,REFORMED,TRUE,FALSE,0,DFH Stadium,31,9,8,14,39,21,8,9,36,9,8,19,40,25,9,6,62,26,14,22,38,16,9,12,17,4,6,7,17,6,4,7,76,33,19,23,24,9,4,11,2798,3311,2957,2052,483094,210082,117196,155816,301440,135407,80084,85949,173442,71660,34780,67002,166358,68020,34780,63558,7084,3640,0,3444,56,57,58,52,4,2,1,1,13,6,3,3,48,22,11,14,39,14,9,16,0,0,0,0,66,29,17,20,34,14,6,14,32,13,6,13,1,1,0,1,52,54,48,53,13,3,5,5,35,14,10,11,22,11,3,8,43,17,10,15,9,4,2,3,2710,1382,783,545,2577,1217,448,912,162,67,19,76,191,81,53,57,1490,705,324,461,1425,565,268,592,1359,538,268,553,66,27,0,39,5,1,0,4,7,3,0,4,6,1,2,3,5,1,3,1,2,1,0,1,3,0,2,1,318,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,90,0,90,0,71,0,71,0,63,0,63,0,90,0,90,0,29,0,29,0,76,47,11,18,23,12,8,3,27,15,2,10,268,102,105,61,885,549,130,206,2032,1098,695,239
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T19:53:08.000Z,20221014-195308-2022-23-Fall-Open-Swiss-4-G1,2022-23,Fall,Open,1,Swiss,4,5,1,87,REFORMED,TRUE,FALSE,0,Mannfield (Night),28,14,4,10,41,19,12,9,33,8,8,17,41,30,9,3,52,27,12,13,48,23,11,14,11,5,2,4,12,5,2,5,70,41,15,14,30,9,8,13,3111,3066,3855,2754,510549,244478,123855,142216,343384,179741,80143,83500,158851,61315,41208,56328,144961,56213,35877,52871,13890,5102,5331,3457,60,58,67,63,7,3,2,2,19,8,6,5,49,23,11,14,31,18,6,7,0,0,0,0,72,38,16,17,28,11,7,10,26,10,6,9,2,1,1,1,46,52,47,38,10,3,4,4,41,16,11,14,25,15,4,6,34,19,9,7,8,6,2,1,3025,1727,605,693,2924,1488,513,923,274,143,42,89,310,112,106,92,1955,1018,334,603,1155,454,307,394,1054,417,269,368,101,37,38,26,1,0,1,0,7,3,2,2,0,0,0,0,2,2,0,0,3,1,1,1,4,1,1,2,623,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,100,100,0,0,17,17,0,0,83,0,83,0,100,100,0,0,22,0,22,0,84,40,16,28,18,10,4,4,9,8,1,0,192,80,80,32,999,472,191,336,1608,920,320,368
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T19:59:56.000Z,20221014-195956-2022-23-Fall-Open-Swiss-4-G2,2022-23,Fall,Open,1,Swiss,4,5,2,91,REFORMED,FALSE,FALSE,0,AquaDome,27,14,5,8,45,21,17,7,36,11,10,14,39,22,14,3,58,27,17,14,42,21,13,9,12,8,2,2,11,6,2,3,67,37,20,11,33,11,10,12,3078,2972,3798,2833,484464,229311,135561,119592,324442,158824,97586,68032,152594,67404,36050,49140,144760,64549,33824,46387,7834,2855,2226,2753,57,57,60,61,7,2,2,3,17,7,4,6,47,23,14,10,36,18,11,7,0,0,0,0,71,35,22,14,29,13,7,9,28,13,7,8,1,1,0,0,45,42,59,43,12,5,3,3,40,21,9,10,27,13,7,7,33,13,14,6,4,1,2,1,2662,1230,860,572,2664,1251,650,763,265,101,65,99,303,100,75,128,1729,799,482,448,1189,545,293,351,1134,523,278,333,55,22,15,18,3,1,1,1,3,2,0,1,1,1,0,0,6,4,0,2,6,4,0,2,0,0,0,0,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,93,16,0,77,60,59,69,52,0,0,0,0,31,16,0,77,0,0,0,0,81,43,25,13,17,8,5,4,11,3,0,8,211,74,64,73,961,513,300,148,1489,726,436,327
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T20:08:15.000Z,20221014-200815-2022-23-Fall-Open-Swiss-4-G3,2022-23,Fall,Open,1,Swiss,4,5,3,96,REFORMED,FALSE,FALSE,0,DFH Stadium,30,13,6,11,44,25,10,9,41,16,8,17,35,23,9,3,49,20,13,16,51,28,9,14,13,7,2,4,6,2,0,4,69,35,16,18,31,14,5,12,2959,3016,3253,2676,1038798,723090,160107,155601,738647,552849,100849,84949,293154,167222,58379,67553,278593,158918,57695,61980,14561,8304,684,5573,55,52,57,57,6,2,1,4,15,5,3,7,42,21,9,11,42,21,9,12,1,1,0,0,71,36,16,18,29,12,5,12,26,11,5,11,3,2,0,1,43,42,50,40,15,8,3,5,51,26,9,15,16,7,3,7,33,15,10,8,6,3,2,2,6788,4094,1752,942,2721,1176,530,1015,232,68,55,109,280,74,48,158,1713,716,371,626,1204,505,201,498,1058,430,188,440,146,75,13,58,1,0,0,1,4,2,1,1,3,1,1,1,2,0,0,2,3,2,0,1,3,3,0,0,418,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,78,78,0,0,40,40,0,0,0,0,0,0,39,39,0,0,0,0,0,0,86,42,18,26,21,9,6,6,31,7,15,9,214,101,31,82,1001,497,201,303,1886,799,569,518
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T20:15:42.000Z,20221014-201542-2022-23-Fall-Open-Swiss-4-G4,2022-23,Fall,Open,1,Swiss,4,5,4,102,REFORMED,TRUE,FALSE,0,DFH Stadium,31,11,8,12,42,24,12,6,37,12,9,16,37,26,10,2,50,25,13,11,50,23,15,12,22,10,5,7,14,5,4,5,71,39,20,11,29,9,8,12,3032,3238,3185,2595,507170,241966,136809,128395,347417,175454,102426,69537,152651,63812,32412,56427,132305,53574,31162,47569,20346,10238,1250,8858,59,58,59,63,7,3,2,3,19,8,5,6,47,23,13,11,34,17,10,6,0,0,0,0,72,36,22,14,28,12,6,9,23,10,6,8,4,2,0,2,48,50,54,40,10,3,4,3,36,17,8,11,31,16,9,6,33,16,10,6,6,4,2,0,2867,1512,821,534,2812,1294,626,892,270,153,39,78,322,115,65,142,1822,908,405,509,1155,510,249,396,973,412,242,319,182,98,7,77,2,1,0,1,4,2,2,0,4,2,2,0,3,1,0,2,3,1,0,2,7,2,2,3,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,1,1,2,0,0,2,122,0,0,122,51,0,0,51,50,66,34,49,61,0,0,61,23,0,63,7,92,50,18,24,19,11,5,3,6,0,6,0,202,118,39,45,1098,600,210,288,1698,982,461,255
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T20:23:15.000Z,20221014-202315-2022-23-Fall-Open-Swiss-4-G5,2022-23,Fall,Open,1,Swiss,4,5,5,106,REFORMED,FALSE,FALSE,0,Champions Field,30,16,7,7,43,23,12,8,30,8,10,12,39,27,8,4,56,27,14,15,44,27,11,6,18,11,4,3,20,12,6,2,73,43,17,13,27,11,8,8,3062,2963,3359,3151,469435,247542,119934,101959,325334,177164,91430,56740,138158,67057,27427,43674,123027,61011,25433,36583,15131,6046,1994,7091,56,54,59,58,5,3,1,1,13,6,4,3,47,25,12,10,40,23,10,8,0,0,0,0,71,39,19,13,29,15,6,8,26,13,6,7,3,1,0,1,46,53,47,31,13,3,3,6,43,19,12,13,22,13,5,4,35,22,9,4,9,7,2,0,2535,1335,940,260,2328,1259,553,516,149,46,59,44,219,115,60,44,1387,734,336,317,1219,608,263,348,1088,547,247,294,131,61,16,54,3,3,0,0,4,2,0,2,3,0,2,1,10,6,3,1,9,7,1,1,3,2,0,1,364,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,74,0,74,0,43,0,43,0,0,0,0,0,74,0,74,0,0,0,0,0,89,53,20,16,17,9,7,1,51,34,17,0,140,74,41,25,1017,602,223,192,1560,826,659,75
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T20:59:31.000Z,20221014-205931-2022-23-Fall-Open-Swiss-5-G1,2022-23,Fall,Open,1,Swiss,5,5,1,112,REFORMED,TRUE,FALSE,0,Mannfield (Night),27,8,6,13,38,15,13,10,42,10,10,22,31,14,12,5,46,15,11,20,54,19,16,19,13,3,4,6,8,3,1,4,62,24,17,21,38,10,10,18,2860,3130,3462,2333,522628,170561,140630,211437,308051,117437,96920,93694,205819,51270,41240,113309,184486,48791,37031,98664,21333,2479,4209,14645,59,56,62,61,6,1,2,3,14,4,4,6,54,18,13,23,32,12,10,10,0,0,0,0,62,24,19,19,38,11,8,20,34,10,7,17,4,1,1,3,45,49,53,38,16,3,5,8,41,13,10,19,27,10,7,10,32,12,11,9,7,2,4,1,3086,1136,1084,866,3024,999,804,1221,223,82,68,73,279,66,75,138,1716,538,568,610,1675,449,350,876,1480,422,307,751,195,27,43,125,3,0,0,3,1,0,0,1,4,0,3,1,3,2,0,1,6,1,0,5,2,0,0,2,372,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,80,0,0,80,82,0,82,82,0,0,0,0,13,0,1,25,95,45,18,32,21,6,10,5,26,12,6,8,159,9,124,26,1114,528,210,376,1941,591,876,474
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T21:07:47.000Z,20221014-210747-2022-23-Fall-Open-Swiss-5-G2,2022-23,Fall,Open,1,Swiss,5,5,2,114,REFORMED,TRUE,FALSE,0,AquaDome,31,9,7,15,33,18,9,7,32,7,8,17,38,25,8,5,49,23,11,15,51,19,13,19,12,0,4,8,21,2,6,12,76,35,20,21,24,7,4,13,2712,3070,3018,2080,468874,175503,118917,174454,293641,116670,77684,99287,167544,56041,39452,72051,153744,51961,35850,65933,13800,4080,3602,6118,57,52,60,62,9,3,2,4,22,7,5,10,41,15,12,14,36,19,7,10,1,1,0,0,67,30,17,21,33,11,8,14,30,11,7,12,3,1,1,1,48,54,48,43,13,3,5,5,42,15,11,16,21,8,5,9,37,19,9,9,8,4,2,2,3048,1516,813,719,2903,1129,647,1127,349,109,72,168,375,114,90,171,1643,607,394,642,1298,453,301,544,1188,427,276,485,110,26,25,59,4,0,3,1,2,0,0,2,2,0,2,0,4,0,0,4,4,0,1,3,2,0,0,2,380,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,80,80,0,0,51,42,0,59,70,0,70,0,40,80,0,0,0,0,0,0,80,37,18,25,24,8,11,5,20,14,6,0,210,28,124,58,940,430,210,300,2190,772,976,442
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-14T21:17:36.000Z,20221014-211736-2022-23-Fall-Open-Swiss-5-G3,2022-23,Fall,Open,1,Swiss,5,5,3,116,REFORMED,TRUE,TRUE,78,DFH Stadium,28,11,6,11,44,27,12,6,29,8,7,14,42,30,10,2,51,24,13,15,49,26,10,12,12.7,7.14,0.79,4.76,15,6,3,7,71,39,16,15,29,11,7,11,3211,3506,3827,2412,510200,245376.19,122705.56,142118.25,324450,158553.17,90663.49,75233.33,178296.83,83597.62,30505.56,64193.65,158252.38,76170.63,24897.62,57184.13,20044.44,7426.98,5607.94,7009.52,58,55,66,61,6,3,1,3,16,7,4,6,48,23,13,13,35,20,7,8,1,1,0,0,67,35,17,15,33,16,6,11,28,14,5,10,4,2,1,2,44,46,55,36,14,7,3,4,44,20,9,15,27,15,6,6,30,15,9,6,3,2,1,0,3065.87,1673.02,1045.24,347.62,3038.89,1584.92,582.54,871.43,244.44,99.21,36.51,108.73,271.43,115.08,42.06,114.29,1826.98,898.41,391.27,537.3,1403.17,661.9,243.65,497.62,1210.32,588.1,198.41,423.81,192.86,73.81,45.24,73.81,4.76,2.38,0,2.38,2.38,1.59,0,0.79,6.35,3.97,0.79,1.59,3.17,2.38,0,0.79,6.35,3.17,0,3.17,0.79,0,0,0.79,276.98,0,0,0,0.79,0,0,0,1.59,0,0,0,0.79,0,0,0,0.79,0,0,0,2.38,0,0.79,1.59,0,0,0,0,0,0,0,0,0,0,0,0,75,0,82,72,0,0,0,0,22,0,20,23,78.57,43.65,14.29,20.63,23.02,12.7,8.73,1.59,19.05,15.08,3.97,0,142.86,133.33,0.79,8.73,923.81,508.73,167.46,247.62,2158.73,1136.51,872.22,150
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-15T17:09:07.000Z,20221015-170907-2022-23-Fall-Open-Playoffs-QF-G1,2022-23,Fall,Open,2,Playoffs,QF,7,1,120,REFORMED,TRUE,FALSE,0,Mannfield (Night),29,14,7,7,42,29,9,4,29,10,10,9,47,37,9,1,45,29,12,5,55,31,14,10,21,9,9,3,18,8,6,4,76,49,17,9,24,10,9,6,3363,3630,3238,2834,480558,271054,125840,83664,310589,186813,73811,49965,162114,80656,49252,32206,155124,78234,47056,29834,6990,2422,2196,2372,55,53,59,65,6,2,2,2,14,6,4,5,48,29,12,7,38,25,10,3,0,0,0,0,70,43,17,10,30,16,9,5,29,16,9,4,1,0,0,0,56,61,58,40,9,2,5,2,28,15,7,7,29,17,6,6,42,27,13,3,12,7,4,1,2682,1498,856,328,2404,1446,546,412,160,64,30,66,278,102,70,106,1362,739,361,262,1271,669,392,210,1214,649,377,188,57,20,15,22,3,2,0,1,2,0,1,1,4,0,4,0,5,1,3,1,5,5,0,0,6,5,0,1,202,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,90,0,90,0,12,0,12,0,83,0,83,0,90,0,90,0,59,0,59,0,89,58,15,16,22,12,7,3,40,33,7,0,291,191,24,76,1028,663,173,192,1909,1009,676,224
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-15T17:16:37.000Z,20221015-171637-2022-23-Fall-Open-Playoffs-QF-G2,2022-23,Fall,Open,2,Playoffs,QF,7,2,121,REFORMED,TRUE,FALSE,0,AquaDome,23,11,5,7,53,32,15,6,35,10,11,13,41,31,8,1,48,25,13,11,52,27,15,10,6,2,2,2,5,3,1,1,68,42,18,9,32,10,10,12,3866,4245,4164,2953,499598,254906,138195,106497,326369,180099,86694,59576,165656,71657,49250,44749,145051,64646,41515,38890,20605,7011,7735,5859,60,59,65,63,7,3,2,3,19,8,6,5,50,27,12,10,32,18,9,5,0,0,0,0,70,39,19,12,30,13,9,8,26,12,8,7,4,1,1,1,46,51,54,31,8,2,3,3,41,20,9,12,29,13,9,6,30,18,9,2,8,6,2,0,2602,1222,1040,340,2563,1146,724,693,208,51,57,100,311,116,81,114,1578,589,517,472,1225,539,365,321,1064,487,309,268,161,52,56,53,2,1,0,1,0,0,0,0,3,0,2,1,1,0,1,0,2,1,1,0,0,0,0,0,196,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,54,0,54,0,46,0,53,38,0,0,0,0,27,0,54,0,0,0,0,0,80,51,10,19,20,9,9,2,39,31,8,0,244,124,89,31,921,581,112,228,1756,776,811,169
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-15T17:25:04.000Z,20221015-172504-2022-23-Fall-Open-Playoffs-QF-G3,2022-23,Fall,Open,2,Playoffs,QF,7,3,122,REFORMED,TRUE,FALSE,0,DFH Stadium,31,15,4,12,45,30,9,7,33,11,5,17,44,32,9,2,42,24,7,11,58,33,11,14,14,10,1,3,12,9,1,2,77,48,14,15,23,9,4,10,3131,3333,3705,2400,505904,268199,93842,143863,338449,186696,74557,77196,161000,78976,18317,63707,149920,71319,16100,62501,11080,7657,2217,1206,61,56,68,68,8,2,1,4,20,6,5,10,49,28,9,11,31,23,4,4,0,0,0,0,71,42,14,14,29,15,3,11,27,14,3,10,2,1,0,0,55,57,68,43,5,1,1,3,32,18,4,10,24,12,3,9,44,27,10,7,12,8,3,0,2748,1257,928,563,2801,1342,467,992,289,80,71,138,340,97,55,188,1742,835,336,571,1179,620,121,438,1098,562,106,430,81,58,15,8,3,1,1,1,2,1,1,0,5,3,0,2,6,5,0,1,6,6,0,0,2,1,1,0,532,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,27,5,22,0,67,60,73,0,0,0,0,0,14,5,22,0,0,0,0,0,84,56,5,23,20,9,7,4,60,44,11,5,327,191,70,66,948,628,49,271,1673,709,630,334
Mr.Low,SSA-P-10039,Steam|76561198846035749|0,Starter,2022-10-15T17:33:01.000Z,20221015-173301-2022-23-Fall-Open-Playoffs-QF-G4,2022-23,Fall,Open,2,Playoffs,QF,7,4,123,REFORMED,TRUE,FALSE,0,Utopia Coliseum (Dusk),30,13,7,10,38,21,11,6,34,9,8,17,36,25,10,1,48,23,11,14,52,23,15,13,21,7,6,8,22,6,5,11,72,38,21,13,28,8,6,14,2990,3201,3312,2405,484068,223632,132213,128223,300946,140680,90659,69607,176433,80042,39834,56557,141758,69503,28793,43462,34675,10539,11041,13095,57,57,61,57,7,3,2,2,18,8,6,5,44,21,11,12,38,18,10,10,0,0,0,0,64,30,18,15,36,16,8,11,29,14,6,9,7,2,3,2,43,44,48,40,9,3,2,3,45,20,12,13,26,13,6,7,29,13,9,7,4,2,1,0,2893,1105,1235,553,2880,1306,657,917,300,89,101,110,294,131,78,85,1504,501,460,543,1482,670,341,471,1169,565,234,370,313,105,107,101,7,2,1,4,3,2,0,1,4,0,4,0,9,4,2,3,11,5,2,4,3,0,2,1,609,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,1,0,1,0,1,0,1,0,78,0,78,0,83,0,83,0,82,0,82,0,78,0,78,0,81,0,81,0,75,40,14,21,25,9,12,4,27,27,0,0,430,189,170,71,873,453,168,252,2070,711,1030,329
