series_id,season,split,regional,stage,round,match_date,match_id,game_number,best_of,team,player_name,unique_id,source_file
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-215348-2021-22-Winter-Regional Event 3-Playoffs-LQF-G7,7,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,5,FRENCH CLASS,Sweaty,SSA-P-10056,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,5,FRENCH CLASS,Werty ^^,SSA-P-10061,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,7,FRENCH CLASS,Wiiilooo,SSA-P-10069,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,7,ORLANDO PIRATES,Happymeal,SSA-P-10025,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,7,ORLANDO PIRATES,kam,SSA-P-10031,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-180140-2022-23-Spring-Cup-Double Elim-LSF-G1,1,7,ORLANDO PIRATES,Shadow,SSA-P-10128,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,FRENCH CLASS,Sweaty,SSA-P-10056,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,FRENCH CLASS,Werty ^^,SSA-P-10061,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,FRENCH CLASS,Wiiilooo,SSA-P-10069,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,ORLANDO PIRATES,Happymeal,SSA-P-10025,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,ORLANDO PIRATES,kam,SSA-P-10031,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181026-2022-23-Spring-Cup-Double Elim-LSF-G2,2,7,ORLANDO PIRATES,Shadow,SSA-P-10128,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,FRENCH CLASS,Sweaty,SSA-P-10056,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,FRENCH CLASS,Werty ^^,SSA-P-10061,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,FRENCH CLASS,Wiiilooo,SSA-P-10069,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,ORLANDO PIRATES,Happymeal,SSA-P-10025,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,ORLANDO PIRATES,kam,SSA-P-10031,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-181724-2022-23-Spring-Cup-Double Elim-LSF-G3,3,7,ORLANDO PIRATES,Shadow,SSA-P-10128,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,FRENCH CLASS,Sweaty,SSA-P-10056,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,FRENCH CLASS,Werty ^^,SSA-P-10061,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,FRENCH CLASS,Wiiilooo,SSA-P-10069,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,ORLANDO PIRATES,Happymeal,SSA-P-10025,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,ORLANDO PIRATES,kam,SSA-P-10031,2022-23 Season Database - 22-23 Fall Split (1).csv
f74324356f173b9d23072fc1df9192d2,2022-23,Spring,Cup,Double Elim,LSF,2023-05-28,20230528-182452-2022-23-Spring-Cup-Double Elim-LSF-G4,4,7,ORLANDO PIRATES,Shadow,SSA-P-10128,2022-23 Season Database - 22-23 Fall Split (1).csv
