series_id,match_id,game_number,season,split,regional,stage,round,team,player_name,unique_id,best_of,source_file
cdb785a6f62596893e1f736dd8c718f4,20250509-171926-2025-Raleigh Major -Open 5-GSL-UQF-G2,2,2025,Raleigh Major,Open 5,GSL,UQF,WE LOVE FARMING,muss,SSA-P-10247,5,2025 Season Database - 2025 Birmingham Major.csv
cdb785a6f62596893e1f736dd8c718f4,20250509-171926-2025-Raleigh Major -Open 5-GSL-UQF-G2,2,2025,Raleigh Major,Open 5,GSL,UQF,WE LOVE FARMING,wylew,SSA-P-10178,5,2025 Season Database - 2025 Birmingham Major.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,ICE ESPORTS,Bread,SSA-P-10008,5,2022-23 Season Database - 22-23 Season.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,ICE ESPORTS,h4mburger,SSA-P-10024,5,2022-23 Season Database - 22-23 Season.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,ICE ESPORTS,L������,SSA-P-10140,5,2022-23 Season Database - 22-23 Season.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,RED CROWN ESPORTS,boy974s,SSA-P-10068,5,2022-23 Season Database - 22-23 Season.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,RED CROWN ESPORTS,"Dapz, Dapz.",SSA-P-10076,5,2022-23 Season Database - 22-23 Season.csv
d61c53b795d346e955e637233329d802,20230609-185336-2022-23-Spring-Invitational-Double Elim-LR1-G1,1,2022-23,Spring,Invitational,Double Elim,LR1,RED CROWN ESPORTS,Trstxnz,SSA-P-10072,5,2022-23 Season Database - 22-23 Season.csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ATK,arceon. ☆,SSA-P-10002,7,2021-22 Season Database - 2021-22 Season (1).csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ATK,SchalkG,SSA-P-10049,7,2021-22 Season Database - 2021-22 Season (1).csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ATK,Werty ^^,SSA-P-10061,7,2021-22 Season Database - 2021-22 Season (1).csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ORLANDO PIRATES,Darth.,SSA-P-10015,7,2021-22 Season Database - 2021-22 Season (1).csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ORLANDO PIRATES,SkillSteal,SSA-P-10053,7,2021-22 Season Database - 2021-22 Season (1).csv
dd43261d7829c20a2646214d003c3258,20220206-150755-2021-22-Winter-Regional Event 2-Playoffs-UF-G1,1,2021-22,Winter,Regional Event 2,Playoffs,UF,ORLANDO PIRATES,Snowyy,SSA-P-10054,7,2021-22 Season Database - 2021-22 Season (1).csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,NIXUH,arceonxnz,SSA-P-10002,7,2022-23 Season Database - 22-23 Season.csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,NIXUH,"Lowkaku, Mr.Low",SSA-P-10039,7,2022-23 Season Database - 22-23 Season.csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,NIXUH,SkillSteal,SSA-P-10053,7,2022-23 Season Database - 22-23 Season.csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,WHITE RABBIT GAMING,ckeno,SSA-P-10070,7,2022-23 Season Database - 22-23 Season.csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,WHITE RABBIT GAMING,Friction,SSA-P-10022,7,2022-23 Season Database - 22-23 Season.csv
e4eb363a8707553013bbc4647b2ef885,20230225-170838-2022-23-Winter-Invitational-Playoffs-QF-G1,1,2022-23,Winter,Invitational,Playoffs,QF,WHITE RABBIT GAMING,Wee_Casper,SSA-P-10060,7,2022-23 Season Database - 22-23 Season.csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,echo.,SSA-P-10017,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,Wee_Casper,SSA-P-10060,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,YoPeGo!,SSA-P-10064,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,li0n_za,SSA-P-10035,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,Mr.Low,SSA-P-10039,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-190636-2021-22-Fall-Regional Event 2-Swiss-3-G1,1,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,PwnFlakes,SSA-P-10044,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,echo.,SSA-P-10017,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,Wee_Casper,SSA-P-10060,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,ATOMIC ESPORTS,YoPeGo!,SSA-P-10064,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,li0n_za,SSA-P-10035,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,Mr.Low,SSA-P-10039,5,2021-22 Season Database - 2021-22 Season (1).csv
f05c413128aae181cbc39cc82f44386a,20211112-191525-2021-22-Fall-Regional Event 2-Swiss-3-G2,2,2021-22,Fall,Regional Event 2,Swiss,3,OUT OF RETIREMENT,PwnFlakes,SSA-P-10044,5,2021-22 Season Database - 2021-22 Season (1).csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,N1TR��.,SSA-P-10124,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,Tristiano Swartznaldo,SSA-P-10072,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,xyro,SSA-P-10122,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,staar,SSA-P-10227,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,Wiiilooo,SSA-P-10069,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-155511-2025-Birmingham Major-Open 1-GSL-UQF-G1,1,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,Zany,SSA-P-10164,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,N1TR��.,SSA-P-10124,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,Tristiano Swartznaldo,SSA-P-10072,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,CHOCCARANILLA,xyro,SSA-P-10122,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,staar,SSA-P-10227,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,Wiiilooo,SSA-P-10069,5,2025 Season Database - 2025 Birmingham Major.csv
fc550c08025962e5910328450c36d4c4,20250117-160218-2025-Birmingham Major-Open 1-GSL-UQF-G2,2,2025,Birmingham Major,Open 1,GSL,UQF,DECIMATE GAMING,Zany,SSA-P-10164,5,2025 Season Database - 2025 Birmingham Major.csv
